,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id,average_watts,weighted_average_watts,max_watts,average_cadence,suffer_score,average_speed,max_speed,average_temp
809,2836168111,Just a nice easy and short Saturday ride,2019-11-02T08:34:55Z,Ride,130539.0,21203,24160,2664.7,"[38.905913, -78.19752]",5BA6D9B6-6469-4493-9B02-CD140AC507A5,126.3,0,0,0,0,6.157,16.6,0
810,2816597439,Quick ride ,2019-10-25T16:46:39Z,Ride,17026.3,2090,2090,71.9,"[38.885548, -76.979752]",C2A3FBC5-875F-489F-BB54-283B27CD7744,142.2,0,0,0,0,8.147,11.1,0
811,2814788162,Evening Ride,2019-10-24T20:05:27Z,Ride,22037.8,3686,3846,179.7,"[38.885967, -76.980573]",382F151C-E430-4405-BE38-B66DBE1872D8,95.1,0,0,0,0,5.979,11.7,0
812,2807948651,Way too early ,2019-10-22T06:20:40Z,Ride,23113.4,3106,3187,70.2,"[38.886186, -76.981386]",426322AA-412A-47D8-9F0C-C5C42B7DD00D,117.6,0,0,0,0,7.442,10.0,0
813,2803552919,Runners World 5k ,2019-10-20T06:48:53Z,Run,4989.0,1134,1134,0,[],,0,0,0,0,0,4.399,0,0
814,2786631293,Hills,2019-10-13T12:47:30Z,Ride,43540.5,5729,5877,534.1,"[38.944503, -77.050068]",38958007-7F76-4B9E-9031-7D3A8060EED6,153.6,0,0,0,0,7.6,14.4,0
815,2778951067,Afternoon Ride,2019-10-10T17:01:06Z,Ride,35356.2,5449,5896,368.0,"[38.885829, -76.980387]",56A16944-BB9A-4734-9DCB-BE522FC87AE9,117.8,0,0,0,0,6.489,15.7,0
816,2773866998,Afternoon Ride,2019-10-08T17:57:33Z,Ride,20507.3,2218,2218,32.1,"[38.878524, -77.02942]",93149AC6-D2FA-4255-99DD-5ADE226470C4,174.3,0,0,0,0,9.246,10.8,0
817,2755723257,Evening Ride,2019-10-01T18:29:29Z,Ride,14174.6,2046,2173,58.2,"[38.885978, -76.98033]",F79AA695-628B-4968-83FC-1B39BD485FBD,111.9,0,0,0,0,6.928,10.7,0
818,2755723369,Evening Ride,2019-09-26T18:05:54Z,Ride,23301.2,3064,3141,70.6,"[38.886059, -76.980802]",295B22B8-E105-45F0-AD61-85A369539817,128.2,0,0,0,0,7.605,10.7,0
819,2732091882,I didn’t know there were hills in dc ,2019-09-22T14:39:58Z,Ride,46560.3,6718,7006,439.0,"[38.886042, -76.980797]",299C73D6-DAED-4FE9-A86C-6C3F19BDF7EF,122.3,0,0,0,0,6.931,12.9,0
820,2720924636,City Ride ,2019-09-18T17:51:48Z,Ride,24524.3,4051,4597,177.1,"[38.885884, -76.980318]",4D0C64C8-0FFC-48FB-85C4-8E4ADC601FC1,96.2,0,0,0,0,6.054,13.1,0
821,2708688499,Lunch Ride,2019-09-14T12:13:35Z,Ride,80945.0,10765,10821,378.9,"[38.886052, -76.980936]",A4B08438-56F4-4C15-884A-BABDE4426473,124.7,0,0,0,0,7.519,18.2,0
822,2703454712,Evening Ride,2019-09-12T18:23:26Z,Ride,24433.1,3165,3222,57.5,"[38.885942, -76.980648]",A37A9A91-B084-44ED-BEC5-B9D6B78A3697,127.8,0,0,0,0,7.72,14.1,0
823,2694739650,City Ride,2019-09-09T18:46:34Z,Ride,11594.8,1711,1722,58.2,"[38.885908, -76.980361]",E962DFFC-19BB-42C0-92F1-9FB74AD7F277,103.0,0,0,0,0,6.777,12.4,0
824,2683490231,East Potomac,2019-09-05T18:15:55Z,Ride,20553.7,2282,2282,10.0,"[38.878608, -77.029441]",E9B36613-6373-4C3F-8B8C-082CE3D5D4C0,161.3,0,0,0,0,9.007,10.4,0
825,2683498012,East Potomac Loop,2019-09-05T16:40:56Z,Run,5310.9,1279,1279,0,[],,0,0,0,0,0,4.152,0,0
826,2674739243,A lot easier to breath down here,2019-09-02T18:42:58Z,Ride,9918.7,1499,1499,45.3,"[38.885881, -76.980362]",6B92D185-0D09-46C6-9C4B-7B212F0D89F1,96.0,0,0,0,0,6.617,9.9,0
827,2672164826,Incline,2019-09-01T15:48:44Z,Run,1398.8,1890,2118,584.5,"[38.858324, -104.947612]",6D956106-31B2-4F9D-93B8-3E1FF60AA6C5,0,0,0,0,0,0.74,1.7,0
828,2660434846,East Potomac ,2019-08-28T18:42:51Z,Ride,28211.4,3594,3665,58.3,"[38.885854, -76.980362]",76E7CEBD-AD7D-4651-87FC-4D9DF42500D6,128.5,0,0,0,0,7.85,10.7,0
829,2648104068,Afternoon Ride,2019-08-24T13:10:26Z,Ride,67154.9,9336,9441,329.1,"[38.885852, -76.980304]",39AE92A4-E748-482B-ACC2-851760A0BF74,114.2,0,0,0,0,7.193,24.1,0
830,2639920966,Potomac Loop,2019-08-21T18:48:14Z,Ride,30341.8,4019,4116,63.0,"[38.885889, -76.980373]",A21C734F-5F62-4454-89A9-647EF0479A30,120.4,0,0,0,0,7.55,11.6,0
831,2634082003,Evening Run,2019-08-19T18:02:21Z,Run,5632.8,1385,1421,0.0,"[38.865946, -77.027183]",garmin_push_3968771148,0,0,0,79.1,0,4.067,5.9,0
832,2630729886,City ride,2019-08-16T16:07:11Z,Ride,21258.4,3546,4096,91.9,"[38.885999, -76.980117]",F8AAFA7A-83B2-40C3-AD15-1C4C3822E655,91.0,0,0,0,0,5.995,16.9,0
833,2616947250,Bike shop then swimming pool,2019-08-13T18:03:05Z,Ride,11836.4,2354,4673,34.1,"[38.886011, -76.980215]",091EC104-3BDD-41EB-B68D-7A41ED71126F,68.9,0,0,0,0,5.028,13.3,0
834,2611051785,Afternoon Ride,2019-08-11T14:16:21Z,Ride,43787.2,6334,6482,213.5,"[38.886031, -76.98065]",17B4615C-1568-463F-BAA9-DDE00EF5246F,105.3,0,0,0,0,6.913,13.8,0
835,2588098573,Mount Vernon Trail,2019-08-03T16:13:17Z,Ride,36915.5,5192,5272,140.2,"[38.88588, -76.980334]",75F7A901-AEE4-48F5-8007-71F7B339CAE4,110.3,0,0,0,0,7.11,19.6,0
836,2579659213,Forgot to record about 10 miles ,2019-07-31T13:06:08Z,Ride,18516.8,4252,5383,208.5,"[38.89172, -77.029766]",117B1BC3-8BE6-4781-A9A3-7E417F7C302A,71.9,0,0,0,0,4.355,12.5,0
837,2571269826,Exploring DC ,2019-07-28T15:17:18Z,Ride,24663.3,4044,4139,125.7,"[38.886023, -76.980195]",C86A4F6A-E151-4ADE-94A9-466EFB47CD5F,85.8,0,0,0,0,6.099,11.1,0
838,2539978252,Mt Tammany ,2019-07-17T08:58:27Z,Hike,6253.0,4920,5558,370.2,"[40.971806, -75.124001]",C1E1AE3D-0378-4E09-86E1-660B15300718,0,0,0,0,0,1.271,4.5,0
839,2477628907,Falcon Trail,2019-06-24T11:46:57Z,Ride,23592.3,8036,9047,566.6,"[39.006669, -104.896884]",43334645-FCE6-4578-AEBC-46DB25A83EBF,65.0,0,0,0,0,2.936,13.7,0
840,2475639257,Mount Herman,2019-06-23T17:46:44Z,Hike,2183.5,2092,2439,389.1,"[39.084227, -104.925553]",3A60D108-C48A-4FBC-8F57-C9FE24ABAE28,0,0,0,0,0,1.044,3.2,0
841,2475320116,Eagles Peak,2019-06-23T11:47:09Z,Hike,3237.1,3544,3837,621.8,"[38.999478, -104.915593]",2393B01A-09B3-4C61-9351-A1CFD0AD486C,0,0,0,0,0,0.913,2.5,0
842,2634081860,Afternoon Run,2019-05-23T16:30:07Z,Run,681.8,277,330,4.8,"[40.7259, -75.232724]",garmin_push_3968771007,0,0,0,67.4,0,2.461,3.3,0
843,2634081849,Afternoon Run,2019-05-20T14:54:24Z,Run,8120.9,2391,2391,73.2,"[40.725978, -75.232935]",garmin_push_3968770942,0,0,0,73.5,0,3.396,4.0,0
844,2634081604,Afternoon Run,2019-05-15T15:34:31Z,Run,2.5,0,30,0.0,"[40.644586, -75.506808]",garmin_push_3968770722,0,0,0,0,0,0.0,0.1,0
845,2280566509,Afternoon Run,2019-04-10T17:37:11Z,Run,1877.0,558,580,35.8,"[40.791062, -77.857354]",1F4BDF15-8602-4A9F-B6AA-D6434630CD12,0,0,0,0,0,3.364,4.1,0
846,1602274988,Hills,2018-05-28T14:42:16Z,Ride,9065.0,1403,1403,175.9,"[33.749773, -83.776617]",648C341F-CBE1-45B0-AB49-CDB88F9C5436,143.9,0,0,0,0,6.461,16.7,0
847,1600669743,Evening Ride,2018-05-27T18:58:06Z,Ride,17516.0,2370,2370,171.7,"[33.74969, -83.776625]",EDAA1C74-A97D-4420-8C08-BC0D58D31579,136.9,0,0,0,0,7.391,15.4,0
848,1585050924,Lunch Ride,2018-05-20T12:58:37Z,Ride,29112.3,4049,4210,245.4,"[40.725983, -75.232953]",28F51864-71D0-4FCA-8A8B-ADAC28FE9E17,0,0,0,0,0,7.19,12.2,0
849,1580274823,Lunch Ride,2018-05-18T12:41:11Z,Ride,22770.2,3268,3399,251.7,"[40.726012, -75.232908]",F7CF9A4F-3A90-4B76-B227-2CECAF4108BF,0,0,0,0,0,6.968,15.6,0
850,1558733656,Afternoon Ride,2018-05-08T15:57:26Z,Ride,16428.1,2300,2300,167.4,"[40.725824, -75.23308]",84B18836-87D5-4285-B329-B66A89E37FF3,0,0,0,0,0,7.143,13.1,0
851,1244693646,Morning Ride,2017-10-24T08:31:29Z,Ride,18948.5,2577,2626,130.2,"[40.794309, -77.849918]",41DE2EE0-4B04-4376-A517-1B364372437D,0,0,0,0,0,7.353,12.7,0
852,1233627240,Afternoon Ride,2017-10-16T15:57:23Z,Ride,25559.8,3500,3504,166.8,"[40.794308, -77.849913]",3A516A38-5134-4A27-A3DE-F88E7FFABCE1,0,0,0,0,0,7.303,13.1,0
853,1223063819,Afternoon Ride,2017-10-09T16:55:25Z,Ride,19732.9,2804,5529,145.2,"[40.794149, -77.850044]",6EB9D4CD-8417-4242-A4F7-C665253E9C54,0,0,0,0,0,7.037,12.9,0
854,811116804,Ride,2016-12-25T11:13:57Z,Ride,14353.6,1967,1967,75.5,"[40.725979, -75.232927]",0833FFCE-64AD-4786-9327-C2931AA701F9,0,0,0,0,0,7.297,12.1,0
855,771765211,Afternoon Ride,2016-11-10T15:29:00Z,Ride,34283.6,4806,4835,213.5,"[40.794324, -77.849968]",FCD62985-96AF-4E47-9805-1B3C7F2F073E,0,0,0,0,0,7.133,14.4,0
856,725114996,Easy Run,2016-09-25T16:33:46Z,Run,4016.1,1288,1636,54.6,"[40.794293, -77.849768]",C5578634-F5A0-43BC-8926-EFDDFC95EB19,0,0,0,0,0,3.118,5.5,0
857,723729222,First Ride,2016-09-24T17:08:32Z,Ride,16574.4,2448,2448,120.1,"[40.725862, -75.233022]",7E9D2E1C-B3BE-4089-9F2F-794515F9DBE3,0,0,0,0,0,6.771,14.1,0
